x;y;z;rho_r;rho_b;psi
57;53;43;0.0940496;0.458664;-0.659681
58;53;43;0.236524;0.386371;-0.240565
59;53;43;0.482505;0.261901;0.296349
60;53;43;0.757556;0.123144;0.720349
61;53;43;0.927673;0.0368634;0.923562
62;53;43;0.985048;0.00769903;0.984489
39;54;43;0.95655;0.0222717;0.954493
40;54;43;0.839656;0.0814975;0.823054
41;54;43;0.605915;0.199994;0.503681
42;54;43;0.343519;0.332194;0.0167592
43;54;43;0.158983;0.425592;-0.456072
44;54;43;0.0640447;0.4741;-0.76198
45;54;43;0.0240122;0.495006;-0.907471
46;54;43;0.0091115;0.502583;-0.964387
47;54;43;0.00385495;0.505208;-0.984855
48;54;43;0.00196756;0.506161;-0.992256
49;54;43;0.0012769;0.506502;-0.994971
50;54;43;0.00109107;0.506616;-0.995702
51;54;43;0.00124219;0.506529;-0.995107
52;54;43;0.00186729;0.506225;-0.99265
53;54;43;0.0035939;0.505376;-0.985878
54;54;43;0.0084263;0.502971;-0.967046
55;54;43;0.0222669;0.495952;-0.914064
56;54;43;0.0601197;0.47621;-0.775811
57;54;43;0.151407;0.429339;-0.478577
58;54;43;0.332605;0.337706;-0.00761005
59;54;43;0.595286;0.205217;0.48728
60;54;43;0.834096;0.0842509;0.816516
61;54;43;0.95505;0.0229859;0.952996
39;55;43;0.976666;0.0120221;0.975681
40;55;43;0.906928;0.0475021;0.90046
41;55;43;0.734616;0.134808;0.689891
42;55;43;0.484174;0.261059;0.29939
43;55;43;0.262812;0.373285;-0.173674
44;55;43;0.123694;0.443139;-0.563562
45;55;43;0.0544365;0.479227;-0.79599
46;55;43;0.0237777;0.49513;-0.908355
47;55;43;0.0112222;0.501468;-0.956222
48;55;43;0.00619594;0.504092;-0.975716
49;55;43;0.00421819;0.505108;-0.983436
50;55;43;0.00366453;0.505358;-0.985602
51;55;43;0.00411555;0.505168;-0.983838
52;55;43;0.00591825;0.504263;-0.976799
53;55;43;0.0105652;0.501838;-0.958762
54;55;43;0.0222669;0.495952;-0.914064
55;55;43;0.051197;0.480956;-0.807585
56;55;43;0.117516;0.446291;-0.583134
57;55;43;0.253105;0.378232;-0.198195
58;55;43;0.47271;0.266686;0.278638
59;55;43;0.726242;0.138982;0.678737
60;55;43;0.90361;0.04911;0.896906
61;55;43;0.975907;0.0123576;0.974991
39;56;43;0.989141;0.00566784;0.988605
40;56;43;0.954474;0.0233121;0.952317
41;56;43;0.851859;0.0752452;0.837677
42;56;43;0.655543;0.175188;0.578231
43;56;43;0.422207;0.291974;0.182353
44;56;43;0.237479;0.386336;-0.238624
45;56;43;0.122808;0.443586;-0.566352
46;56;43;0.0630134;0.474658;-0.765606
47;56;43;0.0340182;0.489799;-0.870114
48;56;43;0.0206322;0.496597;-0.92022
49;56;43;0.0148929;0.499518;-0.942097
50;56;43;0.0132394;0.500421;-0.948451
51;56;43;0.014621;0.499674;-0.943142
52;56;43;0.0199392;0.496979;-0.922854
53;56;43;0.0325359;0.490576;-0.875606
54;56;43;0.0601197;0.47621;-0.775811
55;56;43;0.117516;0.446291;-0.583134
56;56;43;0.229091;0.390573;-0.260597
57;56;43;0.411579;0.297262;0.161274
58;56;43;0.646127;0.179866;0.564485
59;56;43;0.846863;0.0776766;0.831967
60;56;43;0.952941;0.0240196;0.950828
61;56;43;0.98883;0.00578948;0.988358
40;57;43;0.981111;0.00976966;0.980281
41;57;43;0.933115;0.0342271;0.929235
42;57;43;0.815805;0.0934127;0.794521
43;57;43;0.625993;0.190321;0.533706
44;57;43;0.420416;0.292873;0.178808
45;57;43;0.259986;0.374738;-0.18079
46;57;43;0.155962;0.427093;-0.465017
47;57;43;0.0966586;0.457277;-0.651011
48;57;43;0.0653745;0.473476;-0.757355
49;57;43;0.0505386;0.481149;-0.809894
50;57;43;0.0460572;0.483472;-0.826045
51;57;43;0.049959;0.481462;-0.81198
52;57;43;0.0639804;0.474197;-0.762233
53;57;43;0.0940496;0.458664;-0.659681
54;57;43;0.151407;0.429339;-0.478577
55;57;43;0.253105;0.378232;-0.198195
56;57;43;0.411579;0.297262;0.161274
57;57;43;0.617462;0.19451;0.520895
58;57;43;0.81042;0.0960363;0.788106
59;57;43;0.931023;0.035211;0.927117
60;57;43;0.980579;0.0099944;0.979821
41;58;43;0.975168;0.0128259;0.974037
42;58;43;0.923759;0.0389381;0.919106
43;58;43;0.81461;0.0940134;0.793064
44;58;43;0.65222;0.176879;0.573322
45;58;43;0.478965;0.26365;0.289942
46;58;43;0.337574;0.33522;0.00349887
47;58;43;0.239931;0.384703;-0.231771
48;58;43;0.180311;0.414767;-0.393992
49;58;43;0.149172;0.430629;-0.485439
50;58;43;0.139325;0.435598;-0.515327
51;58;43;0.148274;0.431079;-0.488138
52;58;43;0.178344;0.415794;-0.399655
53;58;43;0.236524;0.386371;-0.240565
54;58;43;0.332605;0.337706;-0.00761005
55;58;43;0.47271;0.266686;0.278638
56;58;43;0.646127;0.179866;0.564485
57;58;43;0.81042;0.0960363;0.788106
58;58;43;0.921856;0.0398255;0.917175
59;58;43;0.974575;0.0130761;0.973521
42;59;43;0.974946;0.0129352;0.973812
43;59;43;0.932051;0.0347549;0.928104
44;59;43;0.848941;0.0767066;0.834264
45;59;43;0.729188;0.137558;0.682588
46;59;43;0.598367;0.203766;0.491939
47;59;43;0.484992;0.260671;0.300835
48;59;43;0.403724;0.30194;0.144239
49;59;43;0.356284;0.325888;0.0445579
50;59;43;0.340622;0.333789;0.0101318
51;59;43;0.355472;0.326283;0.0428138
52;59;43;0.402061;0.302753;0.1409
53;59;43;0.482505;0.261901;0.296349
54;59;43;0.595286;0.205217;0.48728
55;59;43;0.726242;0.138982;0.678737
56;59;43;0.846863;0.0776766;0.831967
57;59;43;0.931023;0.035211;0.927117
58;59;43;0.974575;0.0130761;0.973521
43;60;43;0.980615;0.0100107;0.979789
44;60;43;0.953063;0.0240063;0.950861
45;60;43;0.903874;0.0490279;0.897098
46;60;43;0.834486;0.0840925;0.816907
47;60;43;0.75798;0.122973;0.720819
48;60;43;0.691258;0.156671;0.630463
49;60;43;0.647066;0.179028;0.566568
50;60;43;0.63168;0.186741;0.543655
51;60;43;0.646891;0.179104;0.566332
52;60;43;0.69092;0.156803;0.630061
53;60;43;0.757556;0.123144;0.720349
54;60;43;0.834096;0.0842509;0.816516
55;60;43;0.90361;0.04911;0.896906
56;60;43;0.952941;0.0240196;0.950828
57;60;43;0.980579;0.0099944;0.979821
44;61;43;0.988689;0.00588076;0.988174
45;61;43;0.975646;0.0125132;0.974674
46;61;43;0.954657;0.0232072;0.952535
47;61;43;0.927216;0.0371214;0.923012
48;61;43;0.899235;0.0513411;0.891979
49;61;43;0.878371;0.0619416;0.868253
50;61;43;0.870759;0.0658344;0.859417
51;61;43;0.878617;0.0618078;0.868553
52;61;43;0.899654;0.051115;0.892476
53;61;43;0.927673;0.0368634;0.923562
54;61;43;0.95505;0.0229859;0.952996
55;61;43;0.975907;0.0123576;0.974991
56;61;43;0.98883;0.00578948;0.988358
47;62;43;0.9848;0.00783279;0.984218
48;62;43;0.978287;0.0111382;0.977486
49;62;43;0.973114;0.0137497;0.972135
50;62;43;0.971197;0.0147237;0.970132
51;62;43;0.973264;0.0136696;0.972299
52;62;43;0.978533;0.0110103;0.977747
53;62;43;0.985048;0.00769903;0.984489
49;37;44;0.989224;0.00554648;0.988849
50;37;44;0.988438;0.00595593;0.988021
51;37;44;0.98923;0.00554546;0.988851
45;38;44;0.988442;0.00599745;0.987938
46;38;44;0.978218;0.0112101;0.97734
47;38;44;0.964362;0.0182544;0.962845
48;38;44;0.949538;0.0257848;0.947126
49;38;44;0.938066;0.0316439;0.934735
50;38;44;0.933743;0.0338625;0.930008
51;38;44;0.938087;0.0316356;0.934753
52;38;44;0.949568;0.0257744;0.947148
53;38;44;0.964387;0.018249;0.962857
54;38;44;0.97823;0.0112124;0.977336
55;38;44;0.988445;0.00600452;0.987924
43;39;44;0.989147;0.00565566;0.98863
44;39;44;0.973383;0.013682;0.972277
45;39;44;0.943815;0.0286871;0.941004
46;39;44;0.899132;0.0513576;0.891934
47;39;44;0.845689;0.0785313;0.830059
48;39;44;0.795327;0.104063;0.768592
49;39;44;0.760026;0.121899;0.723562
50;39;44;0.747468;0.128213;0.707171
51;39;44;0.760093;0.121868;0.723644
52;39;44;0.795423;0.104021;0.7687
53;39;44;0.845753;0.0785086;0.830116
54;39;44;0.899121;0.0513745;0.8919
55;39;44;0.943745;0.0287356;0.940903
56;39;44;0.9733;0.0137346;0.97217
57;39;44;0.98909;0.0056936;0.988553
42;40;44;0.983534;0.00852543;0.982813
43;40;44;0.954602;0.0232351;0.952477
44;40;44;0.895383;0.0533226;0.887589
45;40;44;0.802132;0.100492;0.777333
46;40;44;0.690302;0.157309;0.628817
47;40;44;0.584771;0.210393;0.470819
48;40;44;0.50403;0.251277;0.334636
49;40;44;0.455014;0.275928;0.245008
50;40;44;0.438849;0.284183;0.213914
51;40;44;0.455113;0.275879;0.245192
52;40;44;0.50418;0.251206;0.334893
53;40;44;0.584865;0.210355;0.470952
54;40;44;0.690204;0.157374;0.62865
55;40;44;0.801788;0.100685;0.776869
56;40;44;0.894926;0.0535709;0.88704
57;40;44;0.954228;0.0234331;0.952063
58;40;44;0.983328;0.00863804;0.982584
41;41;44;0.981129;0.0097634;0.980294
42;41;44;0.941355;0.0300428;0.938145
43;41;44;0.852418;0.0749427;0.838374
44;41;44;0.710032;0.147325;0.656327
45;41;44;0.545849;0.230267;0.406618
46;41;44;0.40141;0.302808;0.140016
47;41;44;0.296506;0.356069;-0.0912736
48;41;44;0.229773;0.38962;-0.25807
49;41;44;0.19421;0.407844;-0.354842
50;41;44;0.183078;0.413431;-0.386169
51;41;44;0.194285;0.407807;-0.354634
52;41;44;0.22989;0.389563;-0.257764
53;41;44;0.296565;0.356045;-0.0911417
54;41;44;0.401202;0.302928;0.139569
55;41;44;0.545114;0.230657;0.405348
56;41;44;0.708761;0.147995;0.654522
57;41;44;0.851082;0.075637;0.836764
58;41;44;0.940457;0.0305056;0.937164
59;41;44;0.980716;0.00997658;0.979859
40;42;44;0.983534;0.00852543;0.982813
41;42;44;0.941355;0.0300428;0.938145
42;42;44;0.835488;0.0834625;0.818353
43;42;44;0.656865;0.174496;0.580215
44;42;44;0.454222;0.275905;0.244228
45;42;44;0.288914;0.359852;-0.109342
46;42;44;0.178529;0.415833;-0.399259
47;42;44;0.113441;0.448607;-0.59633
48;42;44;0.078521;0.466723;-0.711979
49;42;44;0.0616648;0.475387;-0.770358
50;42;44;0.0567556;0.477963;-0.787718
51;42;44;0.0617001;0.475367;-0.770233
52;42;44;0.0785768;0.466693;-0.711788
53;42;44;0.11345;0.448603;-0.5963
54;42;44;0.178296;0.415957;-0.399933
55;42;44;0.288045;0.360303;-0.11145
56;42;44;0.452288;0.276903;0.24052
57;42;44;0.654048;0.175957;0.57601
58;42;44;0.832944;0.0847635;0.815271
59;42;44;0.939939;0.0307647;0.936614
60;42;44;0.983003;0.00879332;0.982268
39;43;44;0.989147;0.00565566;0.98863
40;43;44;0.954602;0.0232351;0.952477
41;43;44;0.852418;0.0749427;0.838374
42;43;44;0.656865;0.174496;0.580215
43;43;44;0.424077;0.291003;0.186097
44;43;44;0.239379;0.38536;-0.233667
45;43;44;0.124396;0.442777;-0.561346
46;43;44;0.0642208;0.474012;-0.761365
47;43;44;0.034955;0.489314;-0.866652
48;43;44;0.0213909;0.496192;-0.917343
49;43;44;0.0155917;0.499134;-0.939417
50;43;44;0.013997;0.5;-0.945537
51;43;44;0.0156035;0.499126;-0.939372
52;43;44;0.0214085;0.496179;-0.917276
53;43;44;0.0349429;0.489315;-0.866696
54;43;44;0.0640447;0.4741;-0.76198
55;43;44;0.123694;0.443139;-0.563562
56;43;44;0.237479;0.386336;-0.238624
57;43;44;0.420416;0.292873;0.178808
58;43;44;0.65222;0.176879;0.573322
59;43;44;0.848941;0.0767066;0.834264
60;43;44;0.953063;0.0240063;0.950861
61;43;44;0.988689;0.00588076;0.988174
39;44;44;0.973383;0.013682;0.972277
40;44;44;0.895383;0.0533226;0.887589
41;44;44;0.710032;0.147325;0.656327
42;44;44;0.454222;0.275905;0.244228
43;44;44;0.239379;0.38536;-0.233667
44;44;44;0.10931;0.45033;-0.609355
45;44;44;0.0468974;0.483353;-0.823112
46;44;44;0.0199878;0.49704;-0.922682
47;44;44;0.00931995;0.502419;-0.963575
48;44;44;0.00513177;0.504626;-0.979866
49;44;44;0.00350198;0.505459;-0.986239
50;44;44;0.00307223;0.505656;-0.987922
51;44;44;0.00350488;0.505456;-0.986227
52;44;44;0.00513517;0.50462;-0.979852
53;44;44;0.0093078;0.502421;-0.963622
54;44;44;0.0198852;0.497089;-0.923071
55;44;44;0.0464463;0.483583;-0.824741
56;44;44;0.107881;0.451067;-0.613987
57;44;44;0.235967;0.387112;-0.242576
58;44;44;0.448463;0.278826;0.233247
59;44;44;0.704035;0.150376;0.648002
60;44;44;0.891959;0.0550481;0.883743
61;44;44;0.972253;0.0142418;0.971127
38;45;44;0.988442;0.00599745;0.987938
39;45;44;0.943815;0.0286871;0.941004
40;45;44;0.802132;0.100492;0.777333
41;45;44;0.545849;0.230267;0.406618
42;45;44;0.288914;0.359852;-0.109342
43;45;44;0.124396;0.442777;-0.561346
44;45;44;0.0468974;0.483353;-0.823112
45;45;44;0.0163804;0.498844;-0.936414
46;45;44;0.00593434;0.504133;-0.976731
47;45;44;0.00244575;0.505902;-0.990378
48;45;44;0.00122984;0.506525;-0.995156
49;45;44;0.000793637;0.506734;-0.996873
50;45;44;0.000682821;0.506789;-0.997309
51;45;44;0.000794208;0.506732;-0.99687
52;45;44;0.00122991;0.506522;-0.995155
53;45;44;0.00243813;0.505902;-0.990407
54;45;44;0.00588209;0.504154;-0.976935
55;45;44;0.0161308;0.498972;-0.937368
56;45;44;0.0459708;0.483842;-0.826464
57;45;44;0.121757;0.444123;-0.569672
58;45;44;0.283417;0.362663;-0.122657
59;45;44;0.538244;0.234097;0.393799
60;45;44;0.79633;0.103424;0.770107
61;45;44;0.941541;0.029826;0.93859
62;45;44;0.987893;0.00625869;0.987409
38;46;44;0.978218;0.0112101;0.97734
39;46;44;0.899132;0.0513576;0.891934
40;46;44;0.690302;0.157309;0.628817
41;46;44;0.40141;0.302808;0.140016
42;46;44;0.178529;0.415833;-0.399259
43;46;44;0.0642208;0.474012;-0.761365
44;46;44;0.0199878;0.49704;-0.922682
45;46;44;0.00593434;0.504133;-0.976731
46;46;44;0.00189104;0.506132;-0.992555
47;46;44;0.000706856;0.50675;-0.997214
48;46;44;0.000329037;0.506921;-0.998703
49;46;44;0.000201603;0.506983;-0.999205
50;46;44;0.000170111;0.506994;-0.999329
51;46;44;0.000201688;0.506982;-0.999205
52;46;44;0.000328666;0.506919;-0.998704
53;46;44;0.000702594;0.50675;-0.997231
54;46;44;0.00186466;0.506145;-0.992659
55;46;44;0.00579991;0.504196;-0.977255
56;46;44;0.0194213;0.497338;-0.924834
57;46;44;0.0623633;0.474998;-0.767891
58;46;44;0.173903;0.418166;-0.412559
59;46;44;0.393637;0.30676;0.124041
60;46;44;0.682594;0.161189;0.617938
61;46;44;0.895393;0.0532328;0.887769
62;46;44;0.977267;0.0116739;0.976391
38;47;44;0.964362;0.0182544;0.962845
39;47;44;0.845689;0.0785313;0.830059
40;47;44;0.584771;0.210393;0.470819
41;47;44;0.296506;0.356069;-0.0912736
42;47;44;0.113441;0.448607;-0.59633
43;47;44;0.034955;0.489314;-0.866652
44;47;44;0.00931995;0.502419;-0.963575
45;47;44;0.00244575;0.505902;-0.990378
46;47;44;0.000706856;0.50675;-0.997214
47;47;44;0.000243082;0.506972;-0.999042
48;47;44;0.000105544;0.507044;-0.999584
49;47;44;6.15598e-05;0.507066;-0.999757
50;47;44;5.10375e-05;0.507067;-0.999799
51;47;44;6.15544e-05;0.507066;-0.999757
52;47;44;0.000105224;0.507043;-0.999585
53;47;44;0.000240557;0.506974;-0.999051
54;47;44;0.000691919;0.506758;-0.997273
55;47;44;0.00236842;0.505946;-0.990681
56;47;44;0.00896764;0.502616;-0.964942
57;47;44;0.0336324;0.490003;-0.871543
58;47;44;0.109777;0.450508;-0.608138
59;47;44;0.289319;0.359692;-0.108431
60;47;44;0.576218;0.214724;0.457043
61;47;44;0.84063;0.0810564;0.824113
62;47;44;0.962964;0.0189452;0.961411
38;48;44;0.949538;0.0257848;0.947126
39;48;44;0.795327;0.104063;0.768592
40;48;44;0.50403;0.251277;0.334636
41;48;44;0.229773;0.38962;-0.25807
42;48;44;0.078521;0.466723;-0.711979
43;48;44;0.0213909;0.496192;-0.917343
44;48;44;0.00513177;0.504626;-0.979866
45;48;44;0.00122984;0.506525;-0.995156
46;48;44;0.000329037;0.506921;-0.998703
47;48;44;0.000105544;0.507044;-0.999584
48;48;44;4.31891e-05;0.507084;-0.99983
49;48;44;2.42259e-05;0.507089;-0.999904
50;48;44;1.98145e-05;0.50709;-0.999922
51;48;44;2.42024e-05;0.507089;-0.999905
52;48;44;4.29208e-05;0.507085;-0.999831
53;48;44;0.00010374;0.507047;-0.999591
54;48;44;0.000318899;0.50693;-0.998743
55;48;44;0.00117734;0.506555;-0.995362
56;48;44;0.00488432;0.504767;-0.980833
57;48;44;0.0204083;0.496726;-0.921071
58;48;44;0.0755256;0.468266;-0.722226
59;48;44;0.223402;0.392884;-0.275005
60;48;44;0.49542;0.255569;0.319379
61;48;44;0.789508;0.10699;0.761316
62;48;44;0.947798;0.02664;0.945322
37;49;44;0.989224;0.00554648;0.988849
38;49;44;0.938066;0.0316439;0.934735
39;49;44;0.760026;0.121899;0.723562
40;49;44;0.455014;0.275928;0.245008
41;49;44;0.19421;0.407844;-0.354842
42;49;44;0.0616648;0.475387;-0.770358
43;49;44;0.0155917;0.499134;-0.939417
44;49;44;0.00350198;0.505459;-0.986239
45;49;44;0.000793637;0.506734;-0.996873
46;49;44;0.000201603;0.506983;-0.999205
47;49;44;6.15598e-05;0.507066;-0.999757
48;49;44;2.42259e-05;0.507089;-0.999904
49;49;44;1.32905e-05;0.507092;-0.999948
50;49;44;1.07992e-05;0.507095;-0.999957
51;49;44;1.32509e-05;0.507093;-0.999948
52;49;44;2.39346e-05;0.507092;-0.999906
53;49;44;5.98721e-05;0.507071;-0.999764
54;49;44;0.000192785;0.506996;-0.99924
55;49;44;0.000749844;0.506769;-0.997045
56;49;44;0.00329638;0.505573;-0.987044
57;49;44;0.0147622;0.499597;-0.942599
58;49;44;0.059057;0.476756;-0.779561
59;49;44;0.188392;0.410797;-0.371178
60;49;44;0.446799;0.280074;0.229374
61;49;44;0.754082;0.12486;0.715886
62;49;44;0.93624;0.0325448;0.932813
63;49;44;0.98893;0.00567863;0.988581
37;50;44;0.988438;0.00595593;0.988021
38;50;44;0.933743;0.0338625;0.930008
39;50;44;0.747468;0.128213;0.707171
40;50;44;0.438849;0.284183;0.213914
41;50;44;0.183078;0.413431;-0.386169
42;50;44;0.0567556;0.477963;-0.787718
43;50;44;0.013997;0.5;-0.945537
44;50;44;0.00307223;0.505656;-0.987922
45;50;44;0.000682821;0.506789;-0.997309
46;50;44;0.000170111;0.506994;-0.999329
47;50;44;5.10375e-05;0.507067;-0.999799
48;50;44;1.98145e-05;0.50709;-0.999922
49;50;44;1.07992e-05;0.507095;-0.999957
50;50;44;8.74985e-06;0.507102;-0.999965
51;50;44;1.07122e-05;0.507096;-0.999958
52;50;44;1.93595e-05;0.507094;-0.999924
53;50;44;4.88536e-05;0.507077;-0.999807
54;50;44;0.00015989;0.507012;-0.999369
55;50;44;0.000635579;0.50683;-0.997495
56;50;44;0.0028623;0.505785;-0.988745
57;50;44;0.0131723;0.500466;-0.94871
58;50;44;0.0542091;0.479312;-0.796787
59;50;44;0.177482;0.416281;-0.402179
60;50;44;0.431031;0.288111;0.198737
61;50;44;0.741905;0.130991;0.69987
62;50;44;0.9321;0.034663;0.928291
63;50;44;0.988192;0.00605938;0.987811
37;51;44;0.98923;0.00554546;0.988851
38;51;44;0.938087;0.0316356;0.934753
39;51;44;0.760093;0.121868;0.723644
40;51;44;0.455113;0.275879;0.245192
41;51;44;0.194285;0.407807;-0.354634
42;51;44;0.0617001;0.475367;-0.770233
43;51;44;0.0156035;0.499126;-0.939372
44;51;44;0.00350488;0.505456;-0.986227
45;51;44;0.000794208;0.506732;-0.99687
46;51;44;0.000201688;0.506982;-0.999205
47;51;44;6.15544e-05;0.507066;-0.999757
48;51;44;2.42024e-05;0.507089;-0.999905
49;51;44;1.32509e-05;0.507093;-0.999948
50;51;44;1.07122e-05;0.507096;-0.999958
51;51;44;1.30168e-05;0.507096;-0.999949
52;51;44;2.32387e-05;0.507096;-0.999908
53;51;44;5.77095e-05;0.507078;-0.999772
54;51;44;0.000185927;0.507007;-0.999267
55;51;44;0.000728409;0.506791;-0.99713
56;51;44;0.00323372;0.505611;-0.98729
57;51;44;0.0146193;0.499684;-0.943149
58;51;44;0.0588818;0.476851;-0.780182
59;51;44;0.188516;0.410737;-0.37083
60;51;44;0.44764;0.279627;0.23102
61;51;44;0.755266;0.124258;0.717443
62;51;44;0.93684;0.0322371;0.933468
63;51;44;0.989073;0.00560498;0.98873
38;52;44;0.949568;0.0257744;0.947148
39;52;44;0.795423;0.104021;0.7687
40;52;44;0.50418;0.251206;0.334893
41;52;44;0.22989;0.389563;-0.257764
42;52;44;0.0785768;0.466693;-0.711788
43;52;44;0.0214085;0.496179;-0.917276
44;52;44;0.00513517;0.50462;-0.979852
45;52;44;0.00122991;0.506522;-0.995155
46;52;44;0.000328666;0.506919;-0.998704
47;52;44;0.000105224;0.507043;-0.999585
48;52;44;4.29208e-05;0.507085;-0.999831
49;52;44;2.39346e-05;0.507092;-0.999906
50;52;44;1.93595e-05;0.507094;-0.999924
51;52;44;2.32387e-05;0.507096;-0.999908
52;52;44;4.04632e-05;0.507095;-0.99984
53;52;44;9.68163e-05;0.507067;-0.999618
54;52;44;0.000298429;0.506959;-0.998823
55;52;44;0.0011166;0.506609;-0.995602
56;52;44;0.00471636;0.504877;-0.98149
57;52;44;0.0200465;0.496925;-0.922447
58;52;44;0.0751097;0.468485;-0.723656
59;52;44;0.223663;0.392744;-0.274301
60;52;44;0.497122;0.254705;0.322436
61;52;44;0.791633;0.105891;0.764038
62;52;44;0.948787;0.0261345;0.946387
38;53;44;0.964387;0.018249;0.962857
39;53;44;0.845753;0.0785086;0.830116
40;53;44;0.584865;0.210355;0.470952
41;53;44;0.296565;0.356045;-0.0911417
42;53;44;0.11345;0.448603;-0.5963
43;53;44;0.0349429;0.489315;-0.866696
44;53;44;0.0093078;0.502421;-0.963622
45;53;44;0.00243813;0.505902;-0.990407
46;53;44;0.000702594;0.50675;-0.997231
47;53;44;0.000240557;0.506974;-0.999051
48;53;44;0.00010374;0.507047;-0.999591
49;53;44;5.98721e-05;0.507071;-0.999764
50;53;44;4.88536e-05;0.507077;-0.999807
51;53;44;5.77095e-05;0.507078;-0.999772
52;53;44;9.68163e-05;0.507067;-0.999618
53;53;44;0.000219505;0.507008;-0.999134
54;53;44;0.000634992;0.506812;-0.997497
55;53;44;0.0022133;0.506063;-0.991291
56;53;44;0.00858085;0.502858;-0.966444
57;53;44;0.0328808;0.490402;-0.874329
58;53;44;0.109042;0.450902;-0.610527
59;53;44;0.28977;0.359434;-0.107307
60;53;44;0.57867;0.213438;0.461089
61;53;44;0.84321;0.0797317;0.827223
62;53;44;0.964023;0.0184;0.962542
38;54;44;0.97823;0.0112124;0.977336
39;54;44;0.899121;0.0513745;0.8919
40;54;44;0.690204;0.157374;0.62865
41;54;44;0.401202;0.302928;0.139569
42;54;44;0.178296;0.415957;-0.399933
43;54;44;0.0640447;0.4741;-0.76198
44;54;44;0.0198852;0.497089;-0.923071
45;54;44;0.00588209;0.504154;-0.976935
46;54;44;0.00186466;0.506145;-0.992659
47;54;44;0.000691919;0.506758;-0.997273
48;54;44;0.000318899;0.50693;-0.998743
49;54;44;0.000192785;0.506996;-0.99924
50;54;44;0.00015989;0.507012;-0.999369
51;54;44;0.000185927;0.507007;-0.999267
52;54;44;0.000298429;0.506959;-0.998823
53;54;44;0.000634992;0.506812;-0.997497
54;54;44;0.00170112;0.506278;-0.993302
55;54;44;0.00539745;0.504433;-0.978826
56;54;44;0.0185451;0.497826;-0.928171
57;54;44;0.0609756;0.475768;-0.772794
58;54;44;0.172729;0.41872;-0.415911
59;54;44;0.394388;0.306324;0.125678
60;54;44;0.685513;0.159657;0.62219
61;54;44;0.89782;0.0519789;0.890548
62;54;44;0.978136;0.0112259;0.977307
38;55;44;0.988445;0.00600452;0.987924
39;55;44;0.943745;0.0287356;0.940903
40;55;44;0.801788;0.100685;0.776869
41;55;44;0.545114;0.230657;0.405348
42;55;44;0.288045;0.360303;-0.11145
43;55;44;0.123694;0.443139;-0.563562
44;55;44;0.0464463;0.483583;-0.824741
45;55;44;0.0161308;0.498972;-0.937368
46;55;44;0.00579991;0.504196;-0.977255
47;55;44;0.00236842;0.505946;-0.990681
48;55;44;0.00117734;0.506555;-0.995362
49;55;44;0.000749844;0.506769;-0.997045
50;55;44;0.000635579;0.50683;-0.997495
51;55;44;0.000728409;0.506791;-0.99713
52;55;44;0.0011166;0.506609;-0.995602
53;55;44;0.0022133;0.506063;-0.991291
54;55;44;0.00539745;0.504433;-0.978826
55;55;44;0.0151164;0.499548;-0.941257
56;55;44;0.0441383;0.484831;-0.833116
57;55;44;0.119372;0.445337;-0.577227
58;55;44;0.281932;0.363404;-0.126248
59;55;44;0.539405;0.23343;0.395912
